t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
6.10307,0.230197,-0.033997,0.0245036,-0.0293172,0.000718448,2.71657e-05,1.04083e-17,-0.417093,1.38653,0.246814,0.00778521,0.0306872,-0.0126592,
6.11787,0.229104,-0.0376187,0.0221607,-0.0293172,-0.00362166,-0.00234291,0,-0.418061,1.38591,0.248471,0.0096769,0.0347966,-0.0118714,
6.12289,0.229247,-0.0382184,0.0212393,-0.0293172,-0.000599689,-0.000921327,-6.93889e-18,-0.418749,1.38512,0.250004,0.00724035,0.028143,-0.0108728,
6.13214,0.229373,-0.0376837,0.0231694,-0.0293172,0.000534699,0.00193005,0,-0.41961,1.38443,0.251565,0.00732712,0.0297235,-0.012068,
6.14303,0.229317,-0.0339155,0.0234482,-0.0293172,0.00376819,0.000278842,0,-0.420441,1.38382,0.253161,0.00718053,0.0270407,-0.0128723,
6.1525,0.229403,-0.0340075,0.0242837,-0.0293172,-9.19808e-05,0.000835441,3.46945e-18,-0.421419,1.38314,0.254675,0.0107821,0.0285466,-0.01155,
6.16186,0.229437,-0.0350548,0.0240727,-0.0293172,-0.00104731,-0.000210982,-3.46945e-18,-0.422293,1.38254,0.256198,0.0102242,0.0287292,-0.0109419,
6.17193,0.229762,-0.0350755,0.0240758,-0.0293172,-2.06865e-05,3.13108e-06,0,-0.422879,1.38208,0.257202,0.00868761,0.0304675,-0.0110178,
6.18516,0.230229,-0.0376647,0.0229412,-0.0293172,-0.00258925,-0.00113466,3.46945e-18,-0.424063,1.38119,0.259274,0.0110981,0.0339556,-0.0113022,
6.19262,0.230283,-0.0384758,0.0221845,-0.0293172,-0.000811112,-0.000756637,0,-0.425021,1.38054,0.260856,0.0120321,0.0365046,-0.0108595,
6.20241,0.230446,-0.038837,0.0216663,-0.0293172,-0.000361168,-0.000518243,0,-0.425908,1.37987,0.262482,0.0123802,0.0382995,-0.0106784,
6.21678,0.230412,-0.0344066,0.0234917,-0.0293172,0.00443039,0.00182541,0,-0.426595,1.37921,0.264107,0.0113616,0.0357742,-0.0110786,
6.22279,0.230546,-0.0342649,0.0242762,-0.0293172,0.000141664,0.000784509,0,-0.427609,1.37854,0.26565,0.0140244,0.0386485,-0.0112368,
6.23206,0.230647,-0.0351073,0.0236601,-0.0293172,-0.000842406,-0.000616068,3.46945e-18,-0.428253,1.3779,0.267289,0.0112364,0.032974,-0.0115416,
